"Site","SamplingDate","PlantYr","Nrate","Block","Plot","DryBM.Mg.ha.","Nrate.IS","Wp","GrowingSeason","GS","StandAge","GS.Age.ID","GS.Age.Wp.ID","Location"
"Allee",2022-11-10,"2015 PlantYear",0,"I",4,25.15351268,0,"I 2015","2022 GrowingSeason","2022 GS","8 yr old","2022 GS - 8 yr old","2022 GS - 8 yr old x WpI 2015","NW Iowa"
"Allee",2022-11-10,"2015 PlantYear",200,"I",5,18.10332293,224,"I 2015","2022 GrowingSeason","2022 GS","8 yr old","2022 GS - 8 yr old","2022 GS - 8 yr old x WpI 2015","NW Iowa"
"Allee",2022-11-10,"2016 PlantYear",400,"I",6,27.3584441,448,"I 2016","2022 GrowingSeason","2022 GS","7 yr old","2022 GS - 7 yr old","2022 GS - 7 yr old x WpI 2016","NW Iowa"
"Allee",2022-11-10,"2016 PlantYear",0,"I",7,34.06916973,0,"I 2016","2022 GrowingSeason","2022 GS","7 yr old","2022 GS - 7 yr old","2022 GS - 7 yr old x WpI 2016","NW Iowa"
"Allee",2022-11-10,"2016 PlantYear",300,"I",8,21.2540033,336,"I 2016","2022 GrowingSeason","2022 GS","7 yr old","2022 GS - 7 yr old","2022 GS - 7 yr old x WpI 2016","NW Iowa"
"Allee",2022-11-10,"2016 PlantYear",200,"I",9,24.15084067,224,"I 2016","2022 GrowingSeason","2022 GS","7 yr old","2022 GS - 7 yr old","2022 GS - 7 yr old x WpI 2016","NW Iowa"
"Allee",2022-11-10,"2016 PlantYear",100,"I",10,22.33913333,112,"I 2016","2022 GrowingSeason","2022 GS","7 yr old","2022 GS - 7 yr old","2022 GS - 7 yr old x WpI 2016","NW Iowa"
"Allee",2022-11-10,"2017 PlantYear",300,"I",11,21.81673295,336,"I 2017","2022 GrowingSeason","2022 GS","6 yr old","2022 GS - 6 yr old","2022 GS - 6 yr old x WpI 2017","NW Iowa"
"Allee",2022-11-10,"2017 PlantYear",200,"I",12,29.41346708,224,"I 2017","2022 GrowingSeason","2022 GS","6 yr old","2022 GS - 6 yr old","2022 GS - 6 yr old x WpI 2017","NW Iowa"
"Allee",2022-11-10,"2017 PlantYear",400,"I",13,30.74782407,448,"I 2017","2022 GrowingSeason","2022 GS","6 yr old","2022 GS - 6 yr old","2022 GS - 6 yr old x WpI 2017","NW Iowa"
"Allee",2022-11-10,"2017 PlantYear",0,"I",14,27.23387209,0,"I 2017","2022 GrowingSeason","2022 GS","6 yr old","2022 GS - 6 yr old","2022 GS - 6 yr old x WpI 2017","NW Iowa"
"Allee",2022-11-10,"2017 PlantYear",100,"I",15,22.36690062,112,"I 2017","2022 GrowingSeason","2022 GS","6 yr old","2022 GS - 6 yr old","2022 GS - 6 yr old x WpI 2017","NW Iowa"
"Allee",2022-11-10,"2016 PlantYear",100,"II",16,29.70326622,112,"II 2016","2022 GrowingSeason","2022 GS","7 yr old","2022 GS - 7 yr old","2022 GS - 7 yr old x WpII 2016","NW Iowa"
"Allee",2022-11-10,"2016 PlantYear",400,"II",17,29.17916993,448,"II 2016","2022 GrowingSeason","2022 GS","7 yr old","2022 GS - 7 yr old","2022 GS - 7 yr old x WpII 2016","NW Iowa"
"Allee",2022-11-10,"2016 PlantYear",200,"II",18,23.07304265,224,"II 2016","2022 GrowingSeason","2022 GS","7 yr old","2022 GS - 7 yr old","2022 GS - 7 yr old x WpII 2016","NW Iowa"
"Allee",2022-11-10,"2016 PlantYear",0,"II",19,24.0818998,0,"II 2016","2022 GrowingSeason","2022 GS","7 yr old","2022 GS - 7 yr old","2022 GS - 7 yr old x WpII 2016","NW Iowa"
"Allee",2022-11-10,"2016 PlantYear",300,"II",20,30.00506897,336,"II 2016","2022 GrowingSeason","2022 GS","7 yr old","2022 GS - 7 yr old","2022 GS - 7 yr old x WpII 2016","NW Iowa"
"Allee",2022-11-10,"2017 PlantYear",300,"II",21,14.35857945,336,"II 2017","2022 GrowingSeason","2022 GS","6 yr old","2022 GS - 6 yr old","2022 GS - 6 yr old x WpII 2017","NW Iowa"
"Allee",2022-11-10,"2017 PlantYear",400,"II",22,24.07275383,448,"II 2017","2022 GrowingSeason","2022 GS","6 yr old","2022 GS - 6 yr old","2022 GS - 6 yr old x WpII 2017","NW Iowa"
"Allee",2022-11-10,"2017 PlantYear",100,"II",23,17.68398773,112,"II 2017","2022 GrowingSeason","2022 GS","6 yr old","2022 GS - 6 yr old","2022 GS - 6 yr old x WpII 2017","NW Iowa"
"Allee",2022-11-10,"2017 PlantYear",0,"II",24,17.89122588,0,"II 2017","2022 GrowingSeason","2022 GS","6 yr old","2022 GS - 6 yr old","2022 GS - 6 yr old x WpII 2017","NW Iowa"
"Allee",2022-11-10,"2017 PlantYear",200,"II",25,25.536,224,"II 2017","2022 GrowingSeason","2022 GS","6 yr old","2022 GS - 6 yr old","2022 GS - 6 yr old x WpII 2017","NW Iowa"
"Allee",2022-11-10,"2015 PlantYear",100,"II",26,29.20542947,112,"II 2015","2022 GrowingSeason","2022 GS","8 yr old","2022 GS - 8 yr old","2022 GS - 8 yr old x WpII 2015","NW Iowa"
"Allee",2022-11-10,"2015 PlantYear",400,"II",27,21.05492733,448,"II 2015","2022 GrowingSeason","2022 GS","8 yr old","2022 GS - 8 yr old","2022 GS - 8 yr old x WpII 2015","NW Iowa"
"Allee",2022-11-10,"2015 PlantYear",0,"II",28,29.02751524,0,"II 2015","2022 GrowingSeason","2022 GS","8 yr old","2022 GS - 8 yr old","2022 GS - 8 yr old x WpII 2015","NW Iowa"
"Allee",2022-11-10,"2015 PlantYear",300,"II",29,21.88142857,336,"II 2015","2022 GrowingSeason","2022 GS","8 yr old","2022 GS - 8 yr old","2022 GS - 8 yr old x WpII 2015","NW Iowa"
"Allee",2022-11-10,"2015 PlantYear",200,"II",30,20.63182493,224,"II 2015","2022 GrowingSeason","2022 GS","8 yr old","2022 GS - 8 yr old","2022 GS - 8 yr old x WpII 2015","NW Iowa"
"Allee",2022-11-10,"2017 PlantYear",100,"III",31,32.85007282,112,"III 2017","2022 GrowingSeason","2022 GS","6 yr old","2022 GS - 6 yr old","2022 GS - 6 yr old x WpIII 2017","NW Iowa"
"Allee",2022-11-10,"2017 PlantYear",300,"III",32,25.27872928,336,"III 2017","2022 GrowingSeason","2022 GS","6 yr old","2022 GS - 6 yr old","2022 GS - 6 yr old x WpIII 2017","NW Iowa"
"Allee",2022-11-10,"2017 PlantYear",200,"III",33,22.03924487,224,"III 2017","2022 GrowingSeason","2022 GS","6 yr old","2022 GS - 6 yr old","2022 GS - 6 yr old x WpIII 2017","NW Iowa"
"Allee",2022-11-10,"2017 PlantYear",400,"III",34,6.650779817,448,"III 2017","2022 GrowingSeason","2022 GS","6 yr old","2022 GS - 6 yr old","2022 GS - 6 yr old x WpIII 2017","NW Iowa"
"Allee",2022-11-10,"2017 PlantYear",0,"III",35,21.26278361,0,"III 2017","2022 GrowingSeason","2022 GS","6 yr old","2022 GS - 6 yr old","2022 GS - 6 yr old x WpIII 2017","NW Iowa"
"Allee",2022-11-10,"2016 PlantYear",100,"III",36,18.78446493,112,"III 2016","2022 GrowingSeason","2022 GS","7 yr old","2022 GS - 7 yr old","2022 GS - 7 yr old x WpIII 2016","NW Iowa"
"Allee",2022-11-10,"2016 PlantYear",400,"III",37,28.31207207,448,"III 2016","2022 GrowingSeason","2022 GS","7 yr old","2022 GS - 7 yr old","2022 GS - 7 yr old x WpIII 2016","NW Iowa"
"Allee",2022-11-10,"2016 PlantYear",300,"III",38,NA,336,"III 2016","2022 GrowingSeason","2022 GS","7 yr old","2022 GS - 7 yr old","2022 GS - 7 yr old x WpIII 2016","NW Iowa"
"Allee",2022-11-10,"2016 PlantYear",0,"III",39,20.39620539,0,"III 2016","2022 GrowingSeason","2022 GS","7 yr old","2022 GS - 7 yr old","2022 GS - 7 yr old x WpIII 2016","NW Iowa"
"Allee",2022-11-10,"2016 PlantYear",200,"III",40,23.87721922,224,"III 2016","2022 GrowingSeason","2022 GS","7 yr old","2022 GS - 7 yr old","2022 GS - 7 yr old x WpIII 2016","NW Iowa"
"Allee",2022-11-10,"2015 PlantYear",100,"III",41,20.4645711,112,"III 2015","2022 GrowingSeason","2022 GS","8 yr old","2022 GS - 8 yr old","2022 GS - 8 yr old x WpIII 2015","NW Iowa"
"Allee",2022-11-10,"2015 PlantYear",300,"III",42,21.58186266,336,"III 2015","2022 GrowingSeason","2022 GS","8 yr old","2022 GS - 8 yr old","2022 GS - 8 yr old x WpIII 2015","NW Iowa"
"Allee",2022-11-10,"2015 PlantYear",200,"III",43,22.91550661,224,"III 2015","2022 GrowingSeason","2022 GS","8 yr old","2022 GS - 8 yr old","2022 GS - 8 yr old x WpIII 2015","NW Iowa"
"Allee",2022-11-10,"2015 PlantYear",0,"III",44,24.26255294,0,"III 2015","2022 GrowingSeason","2022 GS","8 yr old","2022 GS - 8 yr old","2022 GS - 8 yr old x WpIII 2015","NW Iowa"
"Allee",2022-11-10,"2015 PlantYear",400,"III",45,23.55182962,448,"III 2015","2022 GrowingSeason","2022 GS","8 yr old","2022 GS - 8 yr old","2022 GS - 8 yr old x WpIII 2015","NW Iowa"
"Allee",2022-11-10,"2017 PlantYear",0,"IV",46,22.59914439,0,"IV 2017","2022 GrowingSeason","2022 GS","6 yr old","2022 GS - 6 yr old","2022 GS - 6 yr old x WpIV 2017","NW Iowa"
"Allee",2022-11-10,"2017 PlantYear",300,"IV",47,20.86223238,336,"IV 2017","2022 GrowingSeason","2022 GS","6 yr old","2022 GS - 6 yr old","2022 GS - 6 yr old x WpIV 2017","NW Iowa"
"Allee",2022-11-10,"2017 PlantYear",400,"IV",48,26.52500867,448,"IV 2017","2022 GrowingSeason","2022 GS","6 yr old","2022 GS - 6 yr old","2022 GS - 6 yr old x WpIV 2017","NW Iowa"
"Allee",2022-11-10,"2017 PlantYear",100,"IV",49,21.8068521,112,"IV 2017","2022 GrowingSeason","2022 GS","6 yr old","2022 GS - 6 yr old","2022 GS - 6 yr old x WpIV 2017","NW Iowa"
"Allee",2022-11-10,"2017 PlantYear",200,"IV",50,22.27550598,224,"IV 2017","2022 GrowingSeason","2022 GS","6 yr old","2022 GS - 6 yr old","2022 GS - 6 yr old x WpIV 2017","NW Iowa"
"Allee",2022-11-10,"2015 PlantYear",300,"IV",51,18.5123157,336,"IV 2015","2022 GrowingSeason","2022 GS","8 yr old","2022 GS - 8 yr old","2022 GS - 8 yr old x WpIV 2015","NW Iowa"
"Allee",2022-11-10,"2015 PlantYear",100,"IV",52,22.95155556,112,"IV 2015","2022 GrowingSeason","2022 GS","8 yr old","2022 GS - 8 yr old","2022 GS - 8 yr old x WpIV 2015","NW Iowa"
"Allee",2022-11-10,"2015 PlantYear",400,"IV",53,16.53474617,448,"IV 2015","2022 GrowingSeason","2022 GS","8 yr old","2022 GS - 8 yr old","2022 GS - 8 yr old x WpIV 2015","NW Iowa"
"Allee",2022-11-10,"2015 PlantYear",200,"IV",54,21.86318438,224,"IV 2015","2022 GrowingSeason","2022 GS","8 yr old","2022 GS - 8 yr old","2022 GS - 8 yr old x WpIV 2015","NW Iowa"
"Allee",2022-11-10,"2015 PlantYear",0,"IV",55,14.29538462,0,"IV 2015","2022 GrowingSeason","2022 GS","8 yr old","2022 GS - 8 yr old","2022 GS - 8 yr old x WpIV 2015","NW Iowa"
"Allee",2022-11-10,"2016 PlantYear",0,"IV",56,17.59152542,0,"IV 2016","2022 GrowingSeason","2022 GS","7 yr old","2022 GS - 7 yr old","2022 GS - 7 yr old x WpIV 2016","NW Iowa"
"Allee",2022-11-10,"2016 PlantYear",300,"IV",57,22.48062135,336,"IV 2016","2022 GrowingSeason","2022 GS","7 yr old","2022 GS - 7 yr old","2022 GS - 7 yr old x WpIV 2016","NW Iowa"
"Allee",2022-11-10,"2016 PlantYear",400,"IV",58,15.1437833,448,"IV 2016","2022 GrowingSeason","2022 GS","7 yr old","2022 GS - 7 yr old","2022 GS - 7 yr old x WpIV 2016","NW Iowa"
"Allee",2022-11-10,"2016 PlantYear",100,"IV",59,22.05306238,112,"IV 2016","2022 GrowingSeason","2022 GS","7 yr old","2022 GS - 7 yr old","2022 GS - 7 yr old x WpIV 2016","NW Iowa"
"Allee",2022-11-10,"2016 PlantYear",200,"IV",60,17.32439962,224,"IV 2016","2022 GrowingSeason","2022 GS","7 yr old","2022 GS - 7 yr old","2022 GS - 7 yr old x WpIV 2016","NW Iowa"
"SERF",2022-11-08,"2015 PlantYear",100,"I",1,27.84875107,112,"I 2015","2022 GrowingSeason","2022 GS","8 yr old","2022 GS - 8 yr old","2022 GS - 8 yr old x WpI 2015","SE Iowa"
"SERF",2022-11-08,"2015 PlantYear",300,"I",2,27.34913558,336,"I 2015","2022 GrowingSeason","2022 GS","8 yr old","2022 GS - 8 yr old","2022 GS - 8 yr old x WpI 2015","SE Iowa"
"SERF",2022-11-08,"2015 PlantYear",400,"I",3,24.65352823,448,"I 2015","2022 GrowingSeason","2022 GS","8 yr old","2022 GS - 8 yr old","2022 GS - 8 yr old x WpI 2015","SE Iowa"
"SERF",2022-11-08,"2015 PlantYear",0,"I",4,21.77274116,0,"I 2015","2022 GrowingSeason","2022 GS","8 yr old","2022 GS - 8 yr old","2022 GS - 8 yr old x WpI 2015","SE Iowa"
"SERF",2022-11-08,"2015 PlantYear",200,"I",5,16.22200599,224,"I 2015","2022 GrowingSeason","2022 GS","8 yr old","2022 GS - 8 yr old","2022 GS - 8 yr old x WpI 2015","SE Iowa"
"SERF",2022-11-08,"2016 PlantYear",400,"I",6,32.6047707,448,"I 2016","2022 GrowingSeason","2022 GS","7 yr old","2022 GS - 7 yr old","2022 GS - 7 yr old x WpI 2016","SE Iowa"
"SERF",2022-11-08,"2016 PlantYear",0,"I",7,21.16455146,0,"I 2016","2022 GrowingSeason","2022 GS","7 yr old","2022 GS - 7 yr old","2022 GS - 7 yr old x WpI 2016","SE Iowa"
"SERF",2022-11-08,"2016 PlantYear",300,"I",8,26.77818471,336,"I 2016","2022 GrowingSeason","2022 GS","7 yr old","2022 GS - 7 yr old","2022 GS - 7 yr old x WpI 2016","SE Iowa"
"SERF",2022-11-08,"2016 PlantYear",200,"I",9,18.79835611,224,"I 2016","2022 GrowingSeason","2022 GS","7 yr old","2022 GS - 7 yr old","2022 GS - 7 yr old x WpI 2016","SE Iowa"
"SERF",2022-11-08,"2016 PlantYear",100,"I",10,20.3976685,112,"I 2016","2022 GrowingSeason","2022 GS","7 yr old","2022 GS - 7 yr old","2022 GS - 7 yr old x WpI 2016","SE Iowa"
"SERF",2022-11-08,"2017 PlantYear",300,"I",11,40.60588235,336,"I 2017","2022 GrowingSeason","2022 GS","6 yr old","2022 GS - 6 yr old","2022 GS - 6 yr old x WpI 2017","SE Iowa"
"SERF",2022-11-08,"2017 PlantYear",200,"I",12,28.84008764,224,"I 2017","2022 GrowingSeason","2022 GS","6 yr old","2022 GS - 6 yr old","2022 GS - 6 yr old x WpI 2017","SE Iowa"
"SERF",2022-11-08,"2017 PlantYear",400,"I",13,24.82331434,448,"I 2017","2022 GrowingSeason","2022 GS","6 yr old","2022 GS - 6 yr old","2022 GS - 6 yr old x WpI 2017","SE Iowa"
"SERF",2022-11-08,"2017 PlantYear",0,"I",14,24.38806667,0,"I 2017","2022 GrowingSeason","2022 GS","6 yr old","2022 GS - 6 yr old","2022 GS - 6 yr old x WpI 2017","SE Iowa"
"SERF",2022-11-08,"2017 PlantYear",100,"I",15,24.41932359,112,"I 2017","2022 GrowingSeason","2022 GS","6 yr old","2022 GS - 6 yr old","2022 GS - 6 yr old x WpI 2017","SE Iowa"
"SERF",2022-11-08,"2016 PlantYear",100,"II",16,22.87726254,112,"II 2016","2022 GrowingSeason","2022 GS","7 yr old","2022 GS - 7 yr old","2022 GS - 7 yr old x WpII 2016","SE Iowa"
"SERF",2022-11-08,"2016 PlantYear",400,"II",17,28.87350304,448,"II 2016","2022 GrowingSeason","2022 GS","7 yr old","2022 GS - 7 yr old","2022 GS - 7 yr old x WpII 2016","SE Iowa"
"SERF",2022-11-08,"2016 PlantYear",200,"II",18,30.13800191,224,"II 2016","2022 GrowingSeason","2022 GS","7 yr old","2022 GS - 7 yr old","2022 GS - 7 yr old x WpII 2016","SE Iowa"
"SERF",2022-11-08,"2016 PlantYear",0,"II",19,28.7042738,0,"II 2016","2022 GrowingSeason","2022 GS","7 yr old","2022 GS - 7 yr old","2022 GS - 7 yr old x WpII 2016","SE Iowa"
"SERF",2022-11-08,"2016 PlantYear",300,"II",20,27.38589931,336,"II 2016","2022 GrowingSeason","2022 GS","7 yr old","2022 GS - 7 yr old","2022 GS - 7 yr old x WpII 2016","SE Iowa"
"SERF",2022-11-08,"2017 PlantYear",300,"II",21,22.56407895,336,"II 2017","2022 GrowingSeason","2022 GS","6 yr old","2022 GS - 6 yr old","2022 GS - 6 yr old x WpII 2017","SE Iowa"
"SERF",2022-11-08,"2017 PlantYear",400,"II",22,20.18174407,448,"II 2017","2022 GrowingSeason","2022 GS","6 yr old","2022 GS - 6 yr old","2022 GS - 6 yr old x WpII 2017","SE Iowa"
"SERF",2022-11-08,"2017 PlantYear",100,"II",23,27.01,112,"II 2017","2022 GrowingSeason","2022 GS","6 yr old","2022 GS - 6 yr old","2022 GS - 6 yr old x WpII 2017","SE Iowa"
"SERF",2022-11-08,"2017 PlantYear",0,"II",24,23.28495753,0,"II 2017","2022 GrowingSeason","2022 GS","6 yr old","2022 GS - 6 yr old","2022 GS - 6 yr old x WpII 2017","SE Iowa"
"SERF",2022-11-08,"2017 PlantYear",200,"II",25,24.11610555,224,"II 2017","2022 GrowingSeason","2022 GS","6 yr old","2022 GS - 6 yr old","2022 GS - 6 yr old x WpII 2017","SE Iowa"
"SERF",2022-11-08,"2015 PlantYear",100,"II",26,18.43592593,112,"II 2015","2022 GrowingSeason","2022 GS","8 yr old","2022 GS - 8 yr old","2022 GS - 8 yr old x WpII 2015","SE Iowa"
"SERF",2022-11-08,"2015 PlantYear",400,"II",27,21.38876812,448,"II 2015","2022 GrowingSeason","2022 GS","8 yr old","2022 GS - 8 yr old","2022 GS - 8 yr old x WpII 2015","SE Iowa"
"SERF",2022-11-08,"2015 PlantYear",0,"II",28,15.29583825,0,"II 2015","2022 GrowingSeason","2022 GS","8 yr old","2022 GS - 8 yr old","2022 GS - 8 yr old x WpII 2015","SE Iowa"
"SERF",2022-11-08,"2015 PlantYear",300,"II",29,18.82438023,336,"II 2015","2022 GrowingSeason","2022 GS","8 yr old","2022 GS - 8 yr old","2022 GS - 8 yr old x WpII 2015","SE Iowa"
"SERF",2022-11-08,"2015 PlantYear",200,"II",30,24.12966339,224,"II 2015","2022 GrowingSeason","2022 GS","8 yr old","2022 GS - 8 yr old","2022 GS - 8 yr old x WpII 2015","SE Iowa"
"SERF",2022-11-08,"2017 PlantYear",100,"III",31,29.32381826,112,"III 2017","2022 GrowingSeason","2022 GS","6 yr old","2022 GS - 6 yr old","2022 GS - 6 yr old x WpIII 2017","SE Iowa"
"SERF",2022-11-08,"2017 PlantYear",300,"III",32,22.99917494,336,"III 2017","2022 GrowingSeason","2022 GS","6 yr old","2022 GS - 6 yr old","2022 GS - 6 yr old x WpIII 2017","SE Iowa"
"SERF",2022-11-08,"2017 PlantYear",200,"III",33,29.22507435,224,"III 2017","2022 GrowingSeason","2022 GS","6 yr old","2022 GS - 6 yr old","2022 GS - 6 yr old x WpIII 2017","SE Iowa"
"SERF",2022-11-08,"2017 PlantYear",400,"III",34,30.7209872,448,"III 2017","2022 GrowingSeason","2022 GS","6 yr old","2022 GS - 6 yr old","2022 GS - 6 yr old x WpIII 2017","SE Iowa"
"SERF",2022-11-08,"2017 PlantYear",0,"III",35,17.3526898,0,"III 2017","2022 GrowingSeason","2022 GS","6 yr old","2022 GS - 6 yr old","2022 GS - 6 yr old x WpIII 2017","SE Iowa"
"SERF",2022-11-08,"2016 PlantYear",100,"III",36,32.04007453,112,"III 2016","2022 GrowingSeason","2022 GS","7 yr old","2022 GS - 7 yr old","2022 GS - 7 yr old x WpIII 2016","SE Iowa"
"SERF",2022-11-08,"2016 PlantYear",400,"III",37,25.69947692,448,"III 2016","2022 GrowingSeason","2022 GS","7 yr old","2022 GS - 7 yr old","2022 GS - 7 yr old x WpIII 2016","SE Iowa"
"SERF",2022-11-08,"2016 PlantYear",300,"III",38,23.59579147,336,"III 2016","2022 GrowingSeason","2022 GS","7 yr old","2022 GS - 7 yr old","2022 GS - 7 yr old x WpIII 2016","SE Iowa"
"SERF",2022-11-08,"2016 PlantYear",0,"III",39,23.67166322,0,"III 2016","2022 GrowingSeason","2022 GS","7 yr old","2022 GS - 7 yr old","2022 GS - 7 yr old x WpIII 2016","SE Iowa"
"SERF",2022-11-08,"2016 PlantYear",200,"III",40,25.13513514,224,"III 2016","2022 GrowingSeason","2022 GS","7 yr old","2022 GS - 7 yr old","2022 GS - 7 yr old x WpIII 2016","SE Iowa"
"SERF",2022-11-08,"2015 PlantYear",100,"III",41,22.13767544,112,"III 2015","2022 GrowingSeason","2022 GS","8 yr old","2022 GS - 8 yr old","2022 GS - 8 yr old x WpIII 2015","SE Iowa"
"SERF",2022-11-08,"2015 PlantYear",300,"III",42,20.23831169,336,"III 2015","2022 GrowingSeason","2022 GS","8 yr old","2022 GS - 8 yr old","2022 GS - 8 yr old x WpIII 2015","SE Iowa"
"SERF",2022-11-08,"2015 PlantYear",200,"III",43,21.48336806,224,"III 2015","2022 GrowingSeason","2022 GS","8 yr old","2022 GS - 8 yr old","2022 GS - 8 yr old x WpIII 2015","SE Iowa"
"SERF",2022-11-08,"2015 PlantYear",0,"III",44,20.53264413,0,"III 2015","2022 GrowingSeason","2022 GS","8 yr old","2022 GS - 8 yr old","2022 GS - 8 yr old x WpIII 2015","SE Iowa"
"SERF",2022-11-08,"2015 PlantYear",400,"III",45,19.77546823,448,"III 2015","2022 GrowingSeason","2022 GS","8 yr old","2022 GS - 8 yr old","2022 GS - 8 yr old x WpIII 2015","SE Iowa"
"SERF",2022-11-08,"2017 PlantYear",0,"IV",46,27.24893805,0,"IV 2017","2022 GrowingSeason","2022 GS","6 yr old","2022 GS - 6 yr old","2022 GS - 6 yr old x WpIV 2017","SE Iowa"
"SERF",2022-11-08,"2017 PlantYear",300,"IV",47,33.16978084,336,"IV 2017","2022 GrowingSeason","2022 GS","6 yr old","2022 GS - 6 yr old","2022 GS - 6 yr old x WpIV 2017","SE Iowa"
"SERF",2022-11-08,"2017 PlantYear",400,"IV",48,23.32265363,448,"IV 2017","2022 GrowingSeason","2022 GS","6 yr old","2022 GS - 6 yr old","2022 GS - 6 yr old x WpIV 2017","SE Iowa"
"SERF",2022-11-08,"2017 PlantYear",100,"IV",49,34.33762953,112,"IV 2017","2022 GrowingSeason","2022 GS","6 yr old","2022 GS - 6 yr old","2022 GS - 6 yr old x WpIV 2017","SE Iowa"
"SERF",2022-11-08,"2017 PlantYear",200,"IV",50,22.88145196,224,"IV 2017","2022 GrowingSeason","2022 GS","6 yr old","2022 GS - 6 yr old","2022 GS - 6 yr old x WpIV 2017","SE Iowa"
"SERF",2022-11-08,"2015 PlantYear",300,"IV",51,27.84701211,336,"IV 2015","2022 GrowingSeason","2022 GS","8 yr old","2022 GS - 8 yr old","2022 GS - 8 yr old x WpIV 2015","SE Iowa"
"SERF",2022-11-08,"2015 PlantYear",100,"IV",52,23.70121733,112,"IV 2015","2022 GrowingSeason","2022 GS","8 yr old","2022 GS - 8 yr old","2022 GS - 8 yr old x WpIV 2015","SE Iowa"
"SERF",2022-11-08,"2015 PlantYear",400,"IV",53,24.524416,448,"IV 2015","2022 GrowingSeason","2022 GS","8 yr old","2022 GS - 8 yr old","2022 GS - 8 yr old x WpIV 2015","SE Iowa"
"SERF",2022-11-08,"2015 PlantYear",200,"IV",54,24.10569241,224,"IV 2015","2022 GrowingSeason","2022 GS","8 yr old","2022 GS - 8 yr old","2022 GS - 8 yr old x WpIV 2015","SE Iowa"
"SERF",2022-11-08,"2015 PlantYear",0,"IV",55,28.81057143,0,"IV 2015","2022 GrowingSeason","2022 GS","8 yr old","2022 GS - 8 yr old","2022 GS - 8 yr old x WpIV 2015","SE Iowa"
"SERF",2022-11-08,"2016 PlantYear",0,"IV",56,13.85522436,0,"IV 2016","2022 GrowingSeason","2022 GS","7 yr old","2022 GS - 7 yr old","2022 GS - 7 yr old x WpIV 2016","SE Iowa"
"SERF",2022-11-08,"2016 PlantYear",300,"IV",57,19.16943063,336,"IV 2016","2022 GrowingSeason","2022 GS","7 yr old","2022 GS - 7 yr old","2022 GS - 7 yr old x WpIV 2016","SE Iowa"
"SERF",2022-11-08,"2016 PlantYear",400,"IV",58,31.74892157,448,"IV 2016","2022 GrowingSeason","2022 GS","7 yr old","2022 GS - 7 yr old","2022 GS - 7 yr old x WpIV 2016","SE Iowa"
"SERF",2022-11-08,"2016 PlantYear",100,"IV",59,24.96282633,112,"IV 2016","2022 GrowingSeason","2022 GS","7 yr old","2022 GS - 7 yr old","2022 GS - 7 yr old x WpIV 2016","SE Iowa"
"SERF",2022-11-08,"2016 PlantYear",200,"IV",60,17.29162533,224,"IV 2016","2022 GrowingSeason","2022 GS","7 yr old","2022 GS - 7 yr old","2022 GS - 7 yr old x WpIV 2016","SE Iowa"
"Sorenson",2022-11-07,"2015 PlantYear",100,"I",1,27.78829635,112,"I 2015","2022 GrowingSeason","2022 GS","8 yr old","2022 GS - 8 yr old","2022 GS - 8 yr old x WpI 2015","Central Iowa"
"Sorenson",2022-11-07,"2015 PlantYear",300,"I",2,27.67871008,336,"I 2015","2022 GrowingSeason","2022 GS","8 yr old","2022 GS - 8 yr old","2022 GS - 8 yr old x WpI 2015","Central Iowa"
"Sorenson",2022-11-07,"2015 PlantYear",400,"I",3,21.31267196,448,"I 2015","2022 GrowingSeason","2022 GS","8 yr old","2022 GS - 8 yr old","2022 GS - 8 yr old x WpI 2015","Central Iowa"
"Sorenson",2022-11-07,"2015 PlantYear",0,"I",4,9.689310811,0,"I 2015","2022 GrowingSeason","2022 GS","8 yr old","2022 GS - 8 yr old","2022 GS - 8 yr old x WpI 2015","Central Iowa"
